id,startup_id,document_type,document_name,file_path,file_size_kb,uploaded_by,status,verified_at,created_at,updated_at
450,151,Financial Statement,cloudnest-labs-financial-statement.pdf,documents/startups/151/financial-statement-5040.pdf,4040,1,Approved,2024-07-22 19:52:07,2020-02-29 08:08:35,2023-11-30 10:51:31
451,151,MOU,cloudnest-labs-mou.pdf,documents/startups/151/mou-8858.pdf,1693,1,Approved,2024-04-01 04:48:35,2020-12-30 06:01:50,2024-07-02 17:42:02
452,151,Financial Statement,cloudnest-labs-financial-statement.pdf,documents/startups/151/financial-statement-7003.pdf,3067,1,Rejected,2022-06-28 08:49:55,2020-12-17 03:39:10,2023-08-27 23:51:53
453,151,Business Plan,cloudnest-labs-business-plan.pdf,documents/startups/151/business-plan-5284.pdf,3218,1,Approved,,2023-11-20 11:35:38,2023-09-14 10:15:51
454,152,Term Sheet,healnow-now-term-sheet.pdf,documents/startups/152/term-sheet-5393.pdf,1901,1,Approved,2024-11-10 22:33:16,2022-07-19 23:07:23,2024-12-09 08:07:23
455,152,MOU,healnow-now-mou.pdf,documents/startups/152/mou-9132.pdf,63,1,Approved,2023-03-27 09:22:14,2020-03-20 09:46:22,2024-10-24 07:15:55
456,153,Business Plan,appsuite-solutions-business-plan.pdf,documents/startups/153/business-plan-7890.pdf,3068,1,Pending,2023-01-17 11:48:26,2020-12-15 12:50:22,2024-07-04 10:36:54
457,153,Business Plan,appsuite-solutions-business-plan.pdf,documents/startups/153/business-plan-3417.pdf,2752,1,Approved,2022-01-09 17:20:28,2024-08-01 17:52:32,2023-02-20 00:19:22
458,153,MOU,appsuite-solutions-mou.pdf,documents/startups/153/mou-9227.pdf,4238,1,Pending,,2023-05-09 19:25:53,2023-03-07 14:42:26
459,154,IP Filing,buildbot-labs-ip-filing.pdf,documents/startups/154/ip-filing-4873.pdf,1113,1,Approved,2023-10-25 17:08:16,2024-12-04 22:18:47,2024-06-28 18:57:32
460,154,Audited Report,buildbot-labs-audited-report.pdf,documents/startups/154/audited-report-8670.pdf,2254,1,Rejected,2023-06-09 23:34:22,2020-04-27 12:29:42,2024-06-09 02:16:18
461,154,Business Plan,buildbot-labs-business-plan.pdf,documents/startups/154/business-plan-5369.pdf,4833,1,Approved,2022-11-05 08:35:41,2021-12-08 19:48:45,2024-11-18 21:07:57
462,155,Business Plan,genomicsplus-india-business-plan.pdf,documents/startups/155/business-plan-2360.pdf,2866,1,Approved,,2022-04-06 12:30:54,2023-04-17 21:11:35
463,156,Incorporation Certificate,datapulse-solutions-incorporation-certificate.pdf,documents/startups/156/incorporation-certificate-1779.pdf,3646,1,Approved,,2024-06-15 16:16:52,2024-06-07 04:19:06
464,156,Audited Report,datapulse-solutions-audited-report.pdf,documents/startups/156/audited-report-5621.pdf,3125,1,Pending,2023-01-06 11:24:25,2020-12-05 19:23:11,2024-11-23 06:48:00
465,156,GST Certificate,datapulse-solutions-gst-certificate.pdf,documents/startups/156/gst-certificate-4600.pdf,105,1,Approved,2023-04-25 05:31:00,2022-10-22 15:52:11,2023-11-29 21:43:19
466,156,Business Plan,datapulse-solutions-business-plan.pdf,documents/startups/156/business-plan-7504.pdf,1322,1,Pending,,2022-11-19 12:50:07,2023-12-09 16:59:50
467,156,MOU,datapulse-solutions-mou.pdf,documents/startups/156/mou-3633.pdf,2762,1,Approved,,2021-01-20 06:38:48,2023-12-14 19:43:29
468,157,Pitch Deck,greencap-hub-pitch-deck.pdf,documents/startups/157/pitch-deck-4544.pdf,3009,1,Rejected,2023-03-04 02:19:38,2020-06-26 23:29:03,2024-04-17 15:22:41
469,157,Audited Report,greencap-hub-audited-report.pdf,documents/startups/157/audited-report-5599.pdf,358,1,Pending,2022-01-08 05:19:09,2020-03-08 02:05:37,2024-03-24 21:02:08
470,157,GST Certificate,greencap-hub-gst-certificate.pdf,documents/startups/157/gst-certificate-7390.pdf,1214,1,Approved,2024-04-18 23:52:13,2022-11-17 13:13:27,2023-01-11 11:30:19
471,158,DPIIT Certificate,orderfresh-plus-dpiit-certificate.pdf,documents/startups/158/dpiit-certificate-8213.pdf,3434,1,Approved,,2020-03-21 01:44:21,2023-05-03 03:05:56
472,158,Pitch Deck,orderfresh-plus-pitch-deck.pdf,documents/startups/158/pitch-deck-9030.pdf,3789,1,Approved,,2022-04-11 14:09:37,2023-08-17 20:35:41
473,158,Financial Statement,orderfresh-plus-financial-statement.pdf,documents/startups/158/financial-statement-6864.pdf,4581,1,Approved,2022-05-16 04:57:32,2021-06-28 17:58:42,2023-12-02 22:21:02
474,158,GST Certificate,orderfresh-plus-gst-certificate.pdf,documents/startups/158/gst-certificate-8081.pdf,2088,1,Pending,2024-04-23 14:33:28,2021-03-30 17:18:04,2023-03-20 00:56:40
475,159,Financial Statement,soilsense-india-financial-statement.pdf,documents/startups/159/financial-statement-6014.pdf,1252,1,Approved,2024-02-14 09:48:04,2024-02-22 02:52:31,2023-04-27 07:36:12
476,159,Term Sheet,soilsense-india-term-sheet.pdf,documents/startups/159/term-sheet-7403.pdf,1811,1,Rejected,2024-01-11 16:08:47,2024-06-22 11:36:09,2024-09-27 16:09:50
477,159,Term Sheet,soilsense-india-term-sheet.pdf,documents/startups/159/term-sheet-2927.pdf,1390,1,Rejected,,2024-02-16 03:43:34,2023-06-18 21:13:13
478,159,Pitch Deck,soilsense-india-pitch-deck.pdf,documents/startups/159/pitch-deck-5222.pdf,983,1,Approved,2022-01-05 22:00:53,2022-09-06 17:41:21,2023-04-22 16:48:48
479,160,GST Certificate,pharmabio-ventures-gst-certificate.pdf,documents/startups/160/gst-certificate-8451.pdf,4025,1,Approved,2022-06-26 03:39:00,2021-10-31 00:31:33,2023-08-12 03:10:25
480,161,Pitch Deck,techdeep-solutions-pitch-deck.pdf,documents/startups/161/pitch-deck-3240.pdf,1672,1,Approved,2024-09-13 21:08:37,2021-03-05 13:15:48,2023-05-08 23:56:54
481,161,Audited Report,techdeep-solutions-audited-report.pdf,documents/startups/161/audited-report-9401.pdf,3632,1,Approved,2024-11-04 22:33:35,2020-09-18 20:13:53,2024-09-19 01:46:03
482,161,GST Certificate,techdeep-solutions-gst-certificate.pdf,documents/startups/161/gst-certificate-3388.pdf,1333,1,Rejected,2023-08-26 02:57:47,2020-11-24 20:23:51,2024-03-05 06:29:16
483,161,Audited Report,techdeep-solutions-audited-report.pdf,documents/startups/161/audited-report-7646.pdf,1204,1,Approved,,2021-09-05 23:02:47,2024-10-17 15:53:44
484,161,DPIIT Certificate,techdeep-solutions-dpiit-certificate.pdf,documents/startups/161/dpiit-certificate-9825.pdf,4089,1,Approved,,2022-02-21 02:31:16,2023-05-02 07:23:44
485,162,Audited Report,chargepod-box-audited-report.pdf,documents/startups/162/audited-report-1085.pdf,196,1,Approved,2023-03-13 05:18:00,2023-10-28 18:30:57,2023-04-22 13:11:33
486,162,Financial Statement,chargepod-box-financial-statement.pdf,documents/startups/162/financial-statement-5491.pdf,4110,1,Approved,2022-01-11 04:39:05,2021-07-06 13:56:31,2023-06-18 13:00:34
487,163,Business Plan,mobiventure-pro-business-plan.pdf,documents/startups/163/business-plan-1911.pdf,682,1,Approved,2022-10-01 05:13:32,2024-04-27 19:28:02,2024-07-11 19:46:50
488,163,GST Certificate,mobiventure-pro-gst-certificate.pdf,documents/startups/163/gst-certificate-3345.pdf,382,1,Rejected,2022-08-25 20:49:19,2023-06-22 01:55:41,2023-02-16 02:46:50
489,163,Term Sheet,mobiventure-pro-term-sheet.pdf,documents/startups/163/term-sheet-8356.pdf,777,1,Rejected,,2023-07-20 13:46:41,2024-03-25 12:04:56
490,163,Term Sheet,mobiventure-pro-term-sheet.pdf,documents/startups/163/term-sheet-2905.pdf,4604,1,Rejected,2023-01-27 21:05:00,2023-11-24 06:06:36,2023-07-30 19:47:35
491,163,Incorporation Certificate,mobiventure-pro-incorporation-certificate.pdf,documents/startups/163/incorporation-certificate-1226.pdf,2032,1,Approved,2023-01-11 06:04:21,2023-09-11 15:28:00,2024-05-13 07:14:59
492,164,Incorporation Certificate,locksafe-hub-incorporation-certificate.pdf,documents/startups/164/incorporation-certificate-3998.pdf,4569,1,Pending,2023-05-22 03:46:02,2021-03-25 02:24:12,2023-01-25 20:38:34
493,165,DPIIT Certificate,retailx-labs-dpiit-certificate.pdf,documents/startups/165/dpiit-certificate-9215.pdf,3514,1,Approved,2023-05-18 12:49:18,2023-09-22 10:35:51,2024-07-19 10:27:37
494,165,Financial Statement,retailx-labs-financial-statement.pdf,documents/startups/165/financial-statement-5502.pdf,2189,1,Approved,2023-10-29 17:26:42,2020-08-09 22:45:34,2024-09-06 07:50:07
495,165,MOU,retailx-labs-mou.pdf,documents/startups/165/mou-3551.pdf,4842,1,Approved,2024-11-08 04:27:41,2021-03-07 01:12:21,2024-09-05 18:57:16
496,166,Incorporation Certificate,metroride-box-incorporation-certificate.pdf,documents/startups/166/incorporation-certificate-3538.pdf,1921,1,Approved,2024-03-18 01:13:14,2021-05-26 18:28:43,2024-08-15 21:00:49
497,167,Term Sheet,taxiapp-byte-term-sheet.pdf,documents/startups/167/term-sheet-9206.pdf,3397,1,Approved,2023-11-12 06:41:06,2020-10-08 06:18:04,2023-12-05 15:30:21
498,167,DPIIT Certificate,taxiapp-byte-dpiit-certificate.pdf,documents/startups/167/dpiit-certificate-2837.pdf,2149,1,Approved,2023-03-29 01:53:54,2022-07-10 15:44:05,2023-06-18 06:11:07
499,167,Pitch Deck,taxiapp-byte-pitch-deck.pdf,documents/startups/167/pitch-deck-8198.pdf,3006,1,Rejected,2022-10-13 08:53:18,2022-11-01 15:41:43,2024-11-16 06:30:11
500,168,Audited Report,foodroot-ai-audited-report.pdf,documents/startups/168/audited-report-8758.pdf,399,1,Approved,2022-03-15 01:43:20,2021-02-12 15:27:41,2023-04-12 07:02:47
501,168,Term Sheet,foodroot-ai-term-sheet.pdf,documents/startups/168/term-sheet-2700.pdf,3620,1,Approved,2022-09-19 22:44:59,2020-02-20 22:32:00,2024-09-27 12:17:36
502,169,Audited Report,soilsense-ai-audited-report.pdf,documents/startups/169/audited-report-2596.pdf,3168,1,Pending,2024-05-07 18:07:14,2024-04-05 12:03:36,2023-11-24 20:13:39
503,169,Financial Statement,soilsense-ai-financial-statement.pdf,documents/startups/169/financial-statement-5401.pdf,1556,1,Approved,2024-08-25 19:18:26,2022-07-16 06:12:04,2024-02-04 15:55:04
504,170,Term Sheet,classbot-labs-term-sheet.pdf,documents/startups/170/term-sheet-9959.pdf,2561,1,Approved,,2021-04-18 07:47:36,2023-05-19 13:09:33
505,170,MOU,classbot-labs-mou.pdf,documents/startups/170/mou-2997.pdf,4301,1,Approved,2023-11-20 05:24:17,2023-06-11 04:41:45,2024-01-12 21:16:23
506,170,Pitch Deck,classbot-labs-pitch-deck.pdf,documents/startups/170/pitch-deck-6835.pdf,1140,1,Approved,2024-03-03 12:48:15,2022-10-25 15:11:50,2023-08-29 18:22:50
507,170,Incorporation Certificate,classbot-labs-incorporation-certificate.pdf,documents/startups/170/incorporation-certificate-8926.pdf,2256,1,Approved,2023-06-29 16:56:04,2021-04-26 04:47:43,2024-03-19 14:41:57
508,170,Financial Statement,classbot-labs-financial-statement.pdf,documents/startups/170/financial-statement-4425.pdf,2105,1,Approved,2023-03-02 14:35:53,2024-10-14 20:37:51,2023-05-29 12:23:18
509,171,GST Certificate,evolt-now-gst-certificate.pdf,documents/startups/171/gst-certificate-3601.pdf,4070,1,Approved,,2023-07-30 23:50:12,2023-06-27 00:43:12
510,171,Incorporation Certificate,evolt-now-incorporation-certificate.pdf,documents/startups/171/incorporation-certificate-4665.pdf,1958,1,Approved,,2022-07-15 07:46:47,2023-08-26 12:05:37
511,171,Incorporation Certificate,evolt-now-incorporation-certificate.pdf,documents/startups/171/incorporation-certificate-4554.pdf,2582,1,Approved,2022-08-28 22:30:51,2021-03-21 06:37:56,2024-07-01 17:15:10
512,171,GST Certificate,evolt-now-gst-certificate.pdf,documents/startups/171/gst-certificate-6261.pdf,488,1,Approved,2024-01-26 04:34:29,2024-06-27 15:24:43,2023-08-29 16:08:21
513,171,Financial Statement,evolt-now-financial-statement.pdf,documents/startups/171/financial-statement-1566.pdf,3900,1,Approved,,2021-04-12 05:56:26,2024-07-03 08:14:06
514,172,IP Filing,servecloud-box-ip-filing.pdf,documents/startups/172/ip-filing-1228.pdf,3495,1,Approved,2023-05-18 05:59:58,2021-02-02 13:30:01,2024-01-15 07:26:45
515,173,DPIIT Certificate,hydrogen-ai-dpiit-certificate.pdf,documents/startups/173/dpiit-certificate-6503.pdf,987,1,Approved,2023-02-11 08:39:03,2022-07-27 22:09:33,2023-06-23 11:21:43
516,174,IP Filing,finflow-ventures-ip-filing.pdf,documents/startups/174/ip-filing-7334.pdf,4712,1,Approved,,2021-11-15 21:49:58,2023-09-01 06:46:39
517,175,Business Plan,kisantech-hub-business-plan.pdf,documents/startups/175/business-plan-2860.pdf,1628,1,Approved,2023-01-04 10:12:13,2023-06-07 15:40:07,2024-07-30 01:09:59
518,175,Pitch Deck,kisantech-hub-pitch-deck.pdf,documents/startups/175/pitch-deck-4538.pdf,1701,1,Approved,2024-06-13 00:03:59,2022-05-16 01:54:13,2023-01-02 00:34:24
519,175,Financial Statement,kisantech-hub-financial-statement.pdf,documents/startups/175/financial-statement-9407.pdf,3467,1,Rejected,2022-12-13 15:39:09,2021-06-24 04:41:33,2024-11-29 19:44:45
520,175,Term Sheet,kisantech-hub-term-sheet.pdf,documents/startups/175/term-sheet-2672.pdf,4146,1,Approved,2022-08-04 21:34:56,2023-05-17 08:16:11,2023-01-27 12:36:08
521,175,GST Certificate,kisantech-hub-gst-certificate.pdf,documents/startups/175/gst-certificate-7290.pdf,3041,1,Rejected,,2021-02-18 00:23:44,2024-01-22 15:43:21
522,176,IP Filing,airclean-plus-ip-filing.pdf,documents/startups/176/ip-filing-8510.pdf,1497,1,Approved,2022-04-25 08:16:10,2020-11-07 00:39:28,2024-02-12 17:35:16
523,177,Incorporation Certificate,cropbot-hub-incorporation-certificate.pdf,documents/startups/177/incorporation-certificate-1359.pdf,1636,1,Approved,2022-08-11 16:46:02,2021-01-25 21:23:47,2023-04-19 13:16:57
524,177,GST Certificate,cropbot-hub-gst-certificate.pdf,documents/startups/177/gst-certificate-5199.pdf,3282,1,Pending,,2023-10-09 20:41:37,2023-03-15 12:01:13
525,177,Audited Report,cropbot-hub-audited-report.pdf,documents/startups/177/audited-report-4377.pdf,943,1,Pending,2022-09-12 02:44:28,2024-05-12 06:57:20,2023-07-21 15:31:58
526,177,Audited Report,cropbot-hub-audited-report.pdf,documents/startups/177/audited-report-2330.pdf,1558,1,Rejected,2022-03-07 22:54:32,2021-10-29 10:21:19,2023-12-27 19:23:00
527,177,IP Filing,cropbot-hub-ip-filing.pdf,documents/startups/177/ip-filing-2378.pdf,4642,1,Approved,2024-10-04 11:17:50,2021-05-23 17:41:29,2024-12-07 00:37:53
528,178,Financial Statement,gaiatech-financial-statement.pdf,documents/startups/178/financial-statement-9120.pdf,4538,1,Pending,,2023-01-12 00:01:38,2023-08-20 14:14:32
529,178,DPIIT Certificate,gaiatech-dpiit-certificate.pdf,documents/startups/178/dpiit-certificate-4905.pdf,2054,1,Pending,2023-02-13 05:31:36,2020-03-21 06:44:43,2023-08-26 05:10:21
530,178,Financial Statement,gaiatech-financial-statement.pdf,documents/startups/178/financial-statement-1743.pdf,2484,1,Approved,,2022-12-25 19:52:07,2023-10-23 21:54:49
531,178,GST Certificate,gaiatech-gst-certificate.pdf,documents/startups/178/gst-certificate-9350.pdf,1334,1,Approved,2024-03-02 00:24:19,2024-03-05 22:09:28,2024-05-05 04:23:36
532,178,IP Filing,gaiatech-ip-filing.pdf,documents/startups/178/ip-filing-9016.pdf,1542,1,Approved,2023-01-05 15:01:56,2020-12-09 20:09:36,2024-11-26 11:42:42
533,179,Pitch Deck,aicraft-pitch-deck.pdf,documents/startups/179/pitch-deck-9920.pdf,3135,1,Approved,2022-12-15 14:45:48,2022-03-24 14:53:56,2023-04-28 23:41:49
534,179,Business Plan,aicraft-business-plan.pdf,documents/startups/179/business-plan-9284.pdf,2714,1,Approved,2024-12-05 19:07:30,2020-10-15 16:25:17,2024-01-12 11:05:32
535,179,Term Sheet,aicraft-term-sheet.pdf,documents/startups/179/term-sheet-2055.pdf,2383,1,Approved,,2020-11-17 17:09:39,2023-03-31 22:46:40
536,179,Incorporation Certificate,aicraft-incorporation-certificate.pdf,documents/startups/179/incorporation-certificate-8689.pdf,626,1,Approved,,2024-03-28 10:21:42,2024-01-19 09:56:53
537,180,Financial Statement,sunpower-solutions-financial-statement.pdf,documents/startups/180/financial-statement-2407.pdf,4081,1,Approved,2023-07-07 05:05:45,2021-01-29 19:29:49,2023-11-06 04:55:16
538,181,Term Sheet,agrivision-ventures-term-sheet.pdf,documents/startups/181/term-sheet-9788.pdf,4329,1,Pending,2022-04-25 23:42:31,2021-03-25 08:12:52,2023-08-20 05:31:43
539,181,Pitch Deck,agrivision-ventures-pitch-deck.pdf,documents/startups/181/pitch-deck-3135.pdf,1082,1,Pending,2024-12-22 23:29:24,2023-09-06 14:10:20,2023-10-17 21:47:19
540,181,MOU,agrivision-ventures-mou.pdf,documents/startups/181/mou-2726.pdf,3657,1,Pending,,2020-05-03 06:23:47,2023-04-20 08:22:56
541,182,Business Plan,datapulse-business-plan.pdf,documents/startups/182/business-plan-3055.pdf,2360,1,Approved,2023-06-15 00:39:53,2022-06-10 03:26:32,2024-01-27 05:45:28
542,182,Audited Report,datapulse-audited-report.pdf,documents/startups/182/audited-report-7106.pdf,3537,1,Pending,,2023-02-19 04:01:28,2023-06-11 11:05:00
543,182,IP Filing,datapulse-ip-filing.pdf,documents/startups/182/ip-filing-4462.pdf,2109,1,Rejected,,2022-04-22 17:25:01,2024-11-03 21:00:48
544,182,IP Filing,datapulse-ip-filing.pdf,documents/startups/182/ip-filing-3209.pdf,3760,1,Rejected,2024-04-17 02:15:40,2021-04-05 14:01:32,2024-07-28 22:51:01
545,182,IP Filing,datapulse-ip-filing.pdf,documents/startups/182/ip-filing-1524.pdf,2283,1,Approved,2024-09-11 07:26:12,2020-12-15 23:43:50,2023-11-10 22:55:11
546,183,Financial Statement,kisantech-tech-financial-statement.pdf,documents/startups/183/financial-statement-8136.pdf,3197,1,Approved,,2020-10-29 01:04:47,2024-03-13 20:21:30
547,184,Pitch Deck,greenpath-pro-pitch-deck.pdf,documents/startups/184/pitch-deck-9224.pdf,2626,1,Approved,2023-02-11 17:55:45,2024-07-22 02:42:14,2023-10-18 03:26:18
548,184,Pitch Deck,greenpath-pro-pitch-deck.pdf,documents/startups/184/pitch-deck-9083.pdf,1046,1,Approved,2024-09-07 02:39:12,2023-07-19 05:51:34,2024-11-14 22:47:47
549,184,IP Filing,greenpath-pro-ip-filing.pdf,documents/startups/184/ip-filing-5802.pdf,1691,1,Pending,2024-01-16 21:53:56,2023-06-05 12:32:14,2023-03-14 15:17:34
550,184,Pitch Deck,greenpath-pro-pitch-deck.pdf,documents/startups/184/pitch-deck-9113.pdf,3145,1,Approved,2022-04-27 02:18:39,2023-01-18 04:57:56,2023-01-06 04:11:21
551,185,Audited Report,croplink-hub-audited-report.pdf,documents/startups/185/audited-report-9654.pdf,4928,1,Approved,2024-12-24 11:04:26,2022-02-15 21:12:50,2023-09-16 21:09:23
552,186,IP Filing,docai-pro-ip-filing.pdf,documents/startups/186/ip-filing-4199.pdf,4821,1,Approved,2022-01-14 10:11:58,2022-12-18 15:13:49,2023-01-18 02:59:51
553,186,IP Filing,docai-pro-ip-filing.pdf,documents/startups/186/ip-filing-7291.pdf,4575,1,Approved,,2023-07-29 20:52:13,2024-11-09 23:09:01
554,186,MOU,docai-pro-mou.pdf,documents/startups/186/mou-5042.pdf,605,1,Pending,2022-02-18 04:42:08,2020-10-18 15:32:25,2024-08-01 04:09:38
555,187,Financial Statement,locksafe-ai-financial-statement.pdf,documents/startups/187/financial-statement-1595.pdf,388,1,Approved,2022-01-17 05:27:41,2022-01-16 09:08:04,2023-11-08 12:31:53
556,187,Business Plan,locksafe-ai-business-plan.pdf,documents/startups/187/business-plan-2696.pdf,3186,1,Approved,,2023-06-19 10:15:39,2023-08-30 17:41:52
557,188,Pitch Deck,moneymap-pitch-deck.pdf,documents/startups/188/pitch-deck-7154.pdf,2388,1,Approved,2024-09-10 21:53:39,2020-06-16 14:19:11,2023-01-04 15:23:11
558,188,GST Certificate,moneymap-gst-certificate.pdf,documents/startups/188/gst-certificate-7145.pdf,2088,1,Pending,2022-01-23 06:04:01,2022-05-13 05:52:05,2023-08-13 22:44:40
559,188,DPIIT Certificate,moneymap-dpiit-certificate.pdf,documents/startups/188/dpiit-certificate-7794.pdf,3254,1,Pending,2022-01-10 13:14:42,2021-09-06 15:44:00,2023-05-02 21:46:48
560,189,Business Plan,kisantech-solutions-business-plan.pdf,documents/startups/189/business-plan-4833.pdf,2918,1,Approved,2024-09-02 13:17:11,2024-06-23 13:17:49,2024-09-01 06:36:03
561,189,Audited Report,kisantech-solutions-audited-report.pdf,documents/startups/189/audited-report-2081.pdf,1890,1,Rejected,2024-09-13 10:45:15,2024-02-10 23:14:21,2024-05-11 06:43:24
562,190,DPIIT Certificate,dronebot-india-dpiit-certificate.pdf,documents/startups/190/dpiit-certificate-7128.pdf,73,1,Approved,2023-06-16 01:24:33,2021-09-22 09:13:22,2023-04-01 01:35:26
563,191,Financial Statement,eduleap-hub-financial-statement.pdf,documents/startups/191/financial-statement-9826.pdf,2918,1,Approved,,2023-08-06 19:39:01,2024-02-29 11:02:02
564,191,Incorporation Certificate,eduleap-hub-incorporation-certificate.pdf,documents/startups/191/incorporation-certificate-6480.pdf,2781,1,Rejected,,2023-02-05 16:27:27,2024-12-09 01:38:21
565,191,Business Plan,eduleap-hub-business-plan.pdf,documents/startups/191/business-plan-3824.pdf,2931,1,Rejected,,2021-08-14 23:36:49,2024-09-24 21:23:25
